protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url
0,0,0,26,157,85,0,1,1,14,0,14,0,0,0,1,1,1
0,0,0,1348,793,29566,67,1,0,12,1,10,0,0,0,0,1,0
0,0,0,273,438,27762,10,1,0,6,0,16,0,0,0,0,0,0
0,0,1,3851,0,27793,113,1,0,13,0,9,0,0,0,0,0,1
0,0,0,590,862,19727,12,1,1,13,0,15,0,0,0,0,1,0
0,0,1,2020,557,131429,61,1,0,11,0,10,0,0,0,0,1,0
0,0,0,36,28,320,0,0,0,12,0,14,0,0,0,0,0,0
0,0,1,645,670,43440,0,1,1,10,1,11,0,0,0,0,1,0
0,0,1,10,34,7,0,1,0,9,0,9,0,0,0,0,0,0
1,0,0,449,276,87115,0,1,0,5,0,2,0,0,0,0,1,0
0,0,1,2187,460,29471,160,1,0,9,0,9,0,0,0,0,1,1
0,0,1,7453,510,26524,44,1,0,14,0,18,0,2,0,0,1,1
1,0,0,213,145,105582,32,1,0,5,0,5,0,0,0,0,0,0
0,0,1,51,0,139,2,0,0,8,0,11,0,0,0,0,0,0
0,0,0,224,267,9995,2,1,0,13,0,13,0,0,0,0,1,0
1,0,0,408,49,7,22,1,0,8,0,8,0,0,0,0,0,0
0,0,1,1371,620,231,76,1,0,8,0,5,0,0,0,0,1,1
0,0,1,300,191,24133,22,1,0,5,0,2,0,0,0,1,1,1
0,0,0,51,326,3695,3,1,0,12,0,13,0,0,0,0,0,0
1,0,1,35,0,20713,6,1,0,9,0,5,0,0,0,0,1,0
0,0,1,20,27,1191,1,1,0,11,0,12,0,0,0,0,1,0
0,0,1,59,66,122,0,1,0,10,0,11,0,0,0,0,1,1
0,1,1,165896,2716,24934,948,1,0,9,0,14,0,0,0,0,1,1
0,0,1,16740,14505,67465,564,1,0,10,0,11,0,4,5,0,1,1
0,0,0,26,169,105,0,1,1,12,0,12,0,0,2,0,1,1
0,0,1,513,913,573,12,1,0,10,1,12,0,0,0,1,1,1
0,0,1,655,621,180097,23,1,0,10,0,7,0,0,0,0,0,1
0,1,1,959448,966,24379,712,1,0,10,1,20,0,0,0,0,1,1
0,0,1,1011,452,90160,10,1,0,10,1,16,1,0,0,0,1,0
0,0,1,825,794,10806,10,1,0,15,0,21,0,1,1,0,1,0
0,0,1,41,169,108,0,1,1,9,0,9,0,0,0,0,1,1
0,0,1,154,126,4291,4,1,0,12,0,7,0,0,0,0,1,0
0,0,0,22,161,83,0,1,1,11,0,11,0,1,2,1,1,1
0,0,1,140575,312,22805,199,1,0,12,0,23,0,2,0,0,1,1
0,0,1,436,455,28884,19,1,0,14,1,7,0,0,1,0,1,0
1,0,0,254,260,16124,7,1,0,12,0,12,0,0,0,0,1,0
0,0,1,396,422,2439,1,1,0,15,0,7,0,0,0,0,0,0
0,0,1,585,296,14958,38,1,0,8,1,3,0,0,0,0,1,1
0,0,1,265,545,2658,4,1,0,14,0,14,0,0,0,1,1,1
1,0,1,67440,18888,25615,88,1,1,12,1,7,0,0,0,0,1,0
0,0,0,1538,575,73321,3,1,0,10,0,5,0,0,0,0,1,0
0,0,0,32,170,121,0,1,1,14,0,14,0,0,0,0,1,1
1,0,0,130,49,10908,19,1,0,8,0,3,0,0,0,0,0,0
0,0,0,568,77,595,27,1,0,7,0,4,0,0,0,0,0,0
0,0,1,966,297,61513,77,1,0,10,1,6,0,0,0,0,1,1
0,0,0,5089,4119,11416,303,1,0,7,0,7,0,0,1,0,1,1
0,0,1,7975,1895,6590,39,1,1,11,0,18,0,0,0,0,1,1
0,0,1,29,154,105,1,1,1,14,0,14,0,0,1,0,1,1
0,0,0,26,159,91,0,1,1,13,0,13,0,0,1,0,1,1
0,0,0,3,0,276,0,1,0,10,1,13,0,0,0,0,0,0
0,0,1,67457,60353,37977,208,1,0,9,0,13,0,0,0,0,1,1
0,0,0,139,179,2020,1,1,0,14,1,9,0,0,0,0,0,0
0,0,1,624,599,73787,44,1,0,12,0,3,0,0,0,0,1,1
0,0,0,34,148,88,0,1,1,13,0,13,0,0,3,0,1,1
0,0,1,2999,2140,67363,60,1,0,11,0,19,0,0,0,0,1,0
0,0,1,474,273,28077,9,1,0,9,0,12,1,0,0,0,1,0
0,0,1,3679,3839,6298,147,1,0,14,0,15,0,0,0,0,1,1
0,0,0,37,153,95,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,45,173,132,0,1,1,14,0,14,0,0,0,1,1,1
0,0,0,226,190,6691,12,1,0,9,1,4,0,0,0,0,1,1
0,0,1,487,755,141700,38,1,0,14,1,9,0,0,0,0,1,1
0,0,1,865,776,17343,81,1,0,7,0,9,1,0,0,0,1,1
0,0,0,2361,419,23494,19,1,0,8,0,2,0,0,0,0,1,0
0,0,1,906,369,9271,43,1,0,14,0,15,0,0,0,0,1,1
0,0,1,19,137,84,1,1,1,13,0,13,0,0,0,0,1,1
0,0,1,298,1605,14201,6,1,0,9,0,9,0,0,0,0,0,0
0,0,1,63534,0,4827,22,1,0,13,0,16,0,0,0,0,1,0
0,0,1,104053,106773,228695,31,1,1,11,0,11,0,0,0,0,1,1
0,0,1,64,19,21704,1,1,0,9,0,10,0,0,1,0,1,0
1,0,0,980,750,7684,2,1,0,12,0,13,0,0,0,0,1,0
0,0,1,440,467,5114,39,1,0,13,0,4,0,0,0,0,1,1
1,0,1,2,5,281,0,1,0,6,0,12,0,0,0,0,0,0
0,0,0,29,20,1843,3,1,0,10,0,11,0,0,0,0,1,1
0,0,1,3013,1370,31333,51,1,0,9,1,12,0,1,0,0,1,1
0,0,0,665,407,115422,7,1,0,9,0,10,0,0,0,0,1,1
0,0,1,69,307,500,0,1,0,15,0,17,0,0,0,0,0,0
1,0,1,134,237,2119,2,1,0,14,0,16,0,0,0,0,1,1
1,0,0,235,307,23340,0,1,0,9,0,13,0,0,0,0,1,0
0,0,1,982,772,33139,59,1,0,7,0,9,0,0,1,0,1,0
1,0,1,362,439,36310,4,1,0,15,0,18,0,0,0,0,1,0
0,0,1,436,399,2302,13,1,0,6,0,34,0,0,5,0,1,1
1,0,1,362,958,16792,5,1,0,14,0,19,1,1,2,0,1,1
0,0,1,925,896,16709,6,1,0,8,1,6,0,0,0,0,0,0
0,0,1,167,50,3714,3,1,0,12,0,10,0,0,0,0,1,1
0,0,0,486,1324,20084,4,1,1,12,0,12,0,0,0,0,1,1
0,0,1,377,775,2598,19,1,0,12,0,20,0,0,0,0,1,1
0,0,0,66,531,109,0,1,1,15,0,15,0,0,0,0,1,1
0,0,1,16,33,83,3,1,0,13,0,12,0,0,0,0,1,0
0,0,1,41,0,209,0,1,1,11,0,14,0,0,0,0,1,0
0,0,1,258,485,8721,4,1,0,13,0,7,0,0,0,0,1,0
0,0,1,925,1093,20524,42,1,0,11,0,11,0,2,0,0,1,1
1,0,1,370,153,14090,2,1,0,7,0,15,0,0,0,0,1,0
0,0,0,481,215,100569,69,1,0,8,0,8,0,0,0,0,0,0
0,0,1,1543,2159,174815,30,1,0,11,0,14,1,0,0,0,1,1
0,0,1,5885,6617,3641,12,1,1,14,0,15,0,0,0,0,1,0
0,0,0,15074,13930,881,34,1,1,10,0,6,0,0,0,0,1,0
0,0,1,71,22,3098,7,1,0,9,0,19,0,0,0,1,1,1
0,0,1,847,935,36108,60,1,0,10,0,21,1,0,0,0,1,0
0,0,1,10392,8720,234591,193,1,0,14,0,23,0,0,0,0,1,0
0,0,1,6980,9095,47033,45,1,0,12,0,18,0,0,0,0,1,1
0,0,1,5164,624,11590,17,1,0,15,0,15,0,0,0,0,1,1
0,0,0,34,144,107,0,1,1,13,0,13,0,0,1,0,1,1
1,0,1,89,109,1261,1,1,0,13,1,13,1,0,0,0,1,0
0,0,0,96,996,129,1,1,1,13,0,13,0,0,0,0,1,1
0,0,1,465,403,22470,31,1,0,10,0,15,0,0,0,0,1,0
0,0,0,767,850,86684,39,1,1,13,0,7,0,0,0,0,1,1
0,0,0,1384,647,26325,14,1,0,5,0,9,0,0,0,0,1,0
0,0,1,747,927,23639,10,1,0,11,0,17,0,0,0,0,1,1
0,0,1,1993,382,97282,611,1,0,15,1,9,0,0,0,0,1,1
0,0,1,1518,95,4050,8,1,0,12,0,13,0,0,0,0,1,0
0,0,1,541,209,32862,3,1,0,11,1,4,0,0,0,0,1,0
0,0,1,468,546,59462,20,1,0,10,1,2,0,0,0,1,1,1
0,0,1,1434,1210,15960,32,1,0,4,0,7,0,2,0,0,1,1
0,0,0,49190,7429,7835,7,1,0,11,0,18,0,0,0,0,1,0
0,1,1,1746437,472,11837,296,1,0,11,0,12,0,2,0,0,1,1
1,0,1,145,460,9901,2,1,0,15,0,5,0,0,0,0,1,0
0,0,1,315,343,18549,14,1,0,8,0,8,0,0,0,0,1,0
0,0,1,425,686,11241,8,1,0,8,0,12,1,0,0,0,1,0
0,1,0,1082681,637,47482,1076,1,0,13,0,14,0,0,0,0,1,1
0,0,0,77,0,2186,3,1,0,13,1,13,0,0,0,0,1,1
0,0,1,499,620,31523,4,1,0,6,0,5,0,0,0,0,0,0
0,0,1,23,17,1004,0,1,0,15,0,16,0,0,0,0,0,0
0,0,1,363,1615,43304,7,1,0,12,0,5,0,0,0,0,1,0
0,0,1,1082,487,23373,17,1,0,9,0,11,0,0,0,0,1,1
0,0,0,24,170,104,1,1,1,9,0,9,0,0,0,0,1,1
0,0,1,23,141,96,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,28,171,130,1,1,1,10,0,10,0,0,0,0,1,1
0,0,0,23,148,101,0,1,1,8,0,8,0,0,0,0,1,1
0,0,1,3215,2683,40948,72,1,0,13,0,14,0,4,0,0,1,0
0,0,1,448,1237,28,2,1,0,14,0,16,0,0,0,0,1,0
1,0,1,119,345,584,3,1,0,9,0,16,0,0,0,0,1,0
0,0,0,763,1901,15678,5,1,0,7,0,7,0,0,0,0,1,0
0,0,0,12404,11741,972,19,1,1,11,0,13,0,0,0,0,0,0
0,0,1,10283,11195,3637,17,1,1,14,0,15,0,0,0,0,1,0
0,0,1,739,846,124790,17,1,1,14,0,15,0,0,0,1,1,1
0,0,1,33,163,116,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,66,680,103,0,1,1,14,0,15,0,0,0,0,0,0
0,0,1,103,873,118,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,38,152,87,0,1,1,15,0,16,0,0,0,0,0,0
0,0,1,624,957,331143,40,1,0,8,0,6,0,0,0,0,1,1
1,0,0,1849,0,22056,1,1,0,13,0,4,0,0,0,0,0,0
0,0,1,10,6,195,0,0,0,15,1,15,1,0,0,0,1,1
0,0,1,458,638,34643,8,1,0,8,0,21,0,0,0,0,1,0
0,0,1,213,0,7585,2,1,0,6,1,10,0,0,0,0,1,1
0,0,1,214,383,14833,4,1,0,6,0,5,0,0,1,0,1,0
0,0,1,995,36,9121,8,1,1,10,1,15,0,0,2,0,1,1
0,0,0,633,617,129613,40,1,0,10,1,12,0,0,0,0,1,0
1,0,1,127,115,6300,2,1,0,11,0,13,0,0,0,0,1,0
0,0,1,230,146,4716,0,1,0,6,1,7,0,0,0,0,1,0
0,0,1,110995,431,23370,162,1,0,10,0,8,0,0,0,0,1,1
0,0,1,274,254,27482,5,1,0,12,0,1,0,0,0,0,1,0
0,0,0,27,157,94,0,1,1,10,0,10,0,0,0,0,1,1
0,0,0,19,151,78,0,1,1,9,0,10,0,0,0,0,0,0
0,0,1,2050,15,6765,68,1,0,9,0,22,0,0,0,0,1,1
0,0,1,8356,5990,1067,22,1,1,13,0,6,0,0,0,0,0,0
0,0,1,298,174,14790,24,1,0,10,0,8,0,0,0,0,1,1
0,0,0,369,1139,19929,3,1,1,13,0,14,0,0,0,0,1,0
0,0,1,120,160,10910,1,1,0,11,0,7,0,0,0,0,0,0
0,0,1,5237,4384,64744,291,1,0,9,0,4,0,0,0,0,1,1
0,0,1,5581,3125,100993,95,1,0,8,0,4,0,0,0,1,1,0
0,0,0,2811,1469,100110,218,1,0,7,0,7,1,0,0,0,1,1
0,0,1,534,170,5974,1,1,0,13,0,13,0,0,0,0,0,1
0,1,1,83593,1159,60019,627,1,0,15,0,34,1,0,0,0,1,1
0,0,1,183,257,17730,11,1,0,12,0,10,0,0,6,0,1,1
0,0,0,29,151,98,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,226,327,356,4,1,0,11,0,5,0,0,0,0,0,0
0,0,0,43,0,35,0,1,1,14,0,15,0,0,0,0,0,0
1,0,1,14,122,640,2,1,0,10,0,15,0,0,0,0,0,1
0,0,1,235,381,28007,3,1,0,9,0,12,0,0,0,0,1,0
0,0,1,521,266,3829,8,1,0,12,1,17,0,0,0,0,1,1
0,0,1,1280,503,72214,8,1,0,8,0,12,0,1,1,0,1,1
1,0,0,196,0,8758,2,1,0,9,0,14,0,0,0,0,0,0
0,0,0,28,152,109,1,1,1,12,0,13,0,0,0,0,0,0
1,0,1,827,0,11778,55,1,0,4,1,4,0,0,0,0,1,0
0,0,1,1016,1144,49629,30,1,0,12,0,18,0,0,2,0,1,0
0,0,1,27,45,354,1,1,0,9,0,12,0,0,0,0,1,0
0,0,1,42,85,11048,1,1,0,9,0,10,0,0,0,0,1,0
0,0,0,139,163,4095,0,1,0,10,0,1,0,0,0,0,1,0
0,0,1,514,275,13253,6,1,0,5,0,21,0,0,0,0,1,0
0,0,1,233,299,6441,5,1,0,11,0,16,0,0,0,0,1,0
0,0,1,135,769,141,2,1,1,13,0,13,0,1,0,0,1,1
1,0,0,260,217,12898,2,1,0,10,0,14,0,0,0,0,0,0
0,0,1,84,102,2431,1,1,0,12,0,13,0,0,0,0,0,0
0,0,1,22199,86,30642,128,1,0,11,0,20,1,0,3,1,1,1
0,0,1,1,1,10,0,0,0,10,0,4,0,0,0,0,1,0
0,0,0,22,153,90,0,1,1,10,0,10,0,0,3,0,1,1
1,0,1,134,247,4254,0,1,0,9,1,9,0,0,0,0,0,0
0,0,0,24,133,87,1,1,1,13,0,13,0,2,0,0,1,1
0,0,0,33,159,122,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,213,208,116,2,1,0,15,0,16,0,0,0,0,0,0
0,0,0,6930,0,17565,43,1,0,15,0,7,0,1,0,1,1,0
0,0,1,1524,1412,33336,51,1,0,8,0,4,0,0,0,1,1,1
0,0,1,1381,891,214738,62,1,0,11,0,18,0,1,0,0,1,1
0,0,1,30,164,119,0,1,1,12,0,12,0,1,0,0,1,1
0,0,1,79,875,102,1,1,1,14,0,14,0,0,0,0,1,1
1,0,1,18117,990,9984,8,1,0,6,0,3,0,0,0,0,1,0
0,0,1,251,230,8975,2,1,0,14,0,11,0,0,0,0,1,0
0,0,1,255,757,3018,8,1,0,9,0,9,0,0,0,0,1,1
1,0,1,440,354,7504,8,1,0,12,0,13,0,0,1,0,1,0
1,0,1,1501,812,220060,36,1,0,10,1,11,0,0,0,0,1,1
0,0,1,166,0,17197,1,1,0,11,0,8,0,0,0,0,1,0
0,0,1,57,0,15,2,1,0,10,0,20,0,0,0,0,1,0
0,0,0,24,153,96,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,432,322,64601,2,1,0,9,0,3,0,0,0,0,1,1
0,0,1,9119,10252,4,14,1,1,14,0,15,0,0,0,0,1,0
1,0,1,671,747,17545,10,1,0,6,0,15,0,0,0,0,0,0
0,1,1,230671,3651,39654,3051,1,1,9,0,9,0,1,1,0,1,1
0,0,0,2,0,9,0,0,1,11,0,10,0,0,0,0,0,0
0,0,0,31,158,87,1,1,1,10,0,10,0,0,0,0,1,1
0,0,1,1016,584,19500,8,1,0,11,0,12,0,0,0,0,1,1
0,0,1,333,542,1365,10,1,0,10,0,11,0,0,1,1,1,0
0,0,1,14354,1416,58028,390,1,0,9,0,17,0,0,0,0,1,1
0,0,1,32,161,135,0,1,1,9,0,9,0,0,0,0,1,1
0,0,0,19,153,109,1,1,1,14,0,14,0,0,0,0,1,1
0,0,0,30,146,77,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,954,575,266521,305,1,0,11,0,12,0,0,0,0,1,1
0,0,0,24,151,102,1,1,1,12,0,12,0,3,0,0,1,1
0,0,1,144,183,21955,3,1,0,11,0,12,0,0,0,0,0,1
0,0,1,183,218,11815,5,1,0,14,0,15,0,0,0,0,1,0
1,0,1,27,42,602,0,1,0,9,1,11,0,0,0,0,0,0
0,0,1,64,71,30,2,1,0,11,0,16,0,0,0,0,1,1
0,0,1,987788,177,15943,1593,1,0,12,0,19,0,0,0,0,1,1
0,0,1,71,128,290,5,1,0,7,0,6,0,0,0,0,0,0
0,0,0,27,137,79,0,1,1,10,0,10,0,0,0,0,1,1
1,0,1,92,65,1038,1,1,0,10,0,5,0,0,0,0,0,0
0,0,1,509,1256,15119,13,1,0,12,0,16,0,1,0,0,1,1
0,0,1,30,58,4696,2,1,0,7,0,6,0,0,0,1,1,1
0,0,0,35,162,124,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,42,116,795,0,1,0,9,0,9,0,0,0,0,1,0
0,0,1,41,152,114,0,1,1,11,0,11,0,0,1,0,1,1
0,0,0,21,139,95,0,1,1,14,0,15,0,0,0,0,0,0
0,0,1,114,562,344,4,1,0,12,0,12,0,0,0,0,1,0
0,0,1,70,88,3207,0,1,0,10,0,9,0,0,0,0,1,0
0,0,1,2914,1928,22725,139,1,0,9,0,18,0,1,0,0,1,1
0,0,1,3079,963,31708,236,1,0,13,0,15,0,1,0,0,1,1
1,0,1,79,173,4789,1,1,0,12,0,4,0,0,0,0,1,0
0,0,0,79,0,303,1,1,0,11,0,18,0,0,0,0,1,0
0,0,1,33285,126,2430,433,1,0,10,0,10,0,0,0,0,1,1
0,0,1,337,236,31219,11,1,0,6,0,10,0,0,0,0,1,1
0,0,1,635,1357,39844,4,1,0,14,0,12,0,0,0,0,1,0
0,1,1,152369,1511,2695,112,1,1,13,0,15,0,0,0,0,1,1
0,1,1,109989,5641,3270,2307,1,0,7,0,10,0,3,0,0,1,1
0,0,1,180,220,14417,3,1,0,14,0,5,0,0,0,0,0,1
0,0,1,1322,85,18660,53,1,0,8,0,8,0,0,0,0,1,1
0,0,1,173,178,38744,11,1,0,12,0,3,0,7,0,0,1,0
0,0,1,15008,800,16993,403,1,0,7,0,17,0,0,1,0,1,1
0,0,1,873,1999,38421,5,1,0,10,0,9,0,0,0,0,1,0
0,0,1,1282,532,5088,42,1,0,10,0,11,0,0,0,0,1,1
0,0,1,17811,4077,62401,664,1,0,13,1,5,0,0,0,1,1,1
0,0,1,2227,1431,4376,95,1,0,12,0,12,0,0,3,1,1,1
0,0,1,675,4304,31157,41,1,0,10,0,6,0,1,0,0,1,1
0,0,1,135,230,1259,0,1,0,9,0,13,0,0,0,0,1,0
0,1,1,820636,1344,49618,18218,1,0,4,0,4,0,0,0,0,1,1
0,0,1,3730,309,71514,116,1,0,9,0,12,0,0,0,0,1,0
0,0,1,3491,1702,45876,120,1,0,7,0,18,1,0,0,1,1,1
0,0,0,52,222,7261,1,1,1,15,0,17,0,0,0,0,0,0
0,0,0,256,0,2390,0,1,1,9,1,11,0,0,0,0,1,0
0,0,0,35,172,97,0,1,1,11,0,11,0,0,0,0,1,1
1,0,1,350,27,22562,2,1,0,13,0,10,0,0,0,0,1,0
1,0,0,54,75,5750,1,1,0,9,0,6,0,0,0,0,1,0
1,0,1,163,141,2355,2,1,0,6,1,1,0,0,0,0,0,0
0,0,1,1693,1043,36857,134,1,0,8,0,10,0,0,0,0,1,1
1,0,1,57,373,4218,2,1,0,13,0,14,0,0,0,0,1,1
0,0,0,36,190,108,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,144831,576,58245,610,1,0,10,0,20,0,0,0,0,1,1
0,0,0,337,12,5719,34,1,0,12,0,12,0,0,0,0,0,0
0,0,1,478,144,47149,53,1,0,14,1,13,0,0,0,0,1,0
0,0,1,15,1,19,0,1,0,15,0,19,0,0,0,0,1,1
0,0,1,3100,1131,59952,189,1,0,7,0,13,0,0,5,1,1,1
0,0,1,1527,1482,6024,53,1,0,10,0,20,1,7,3,0,1,1
0,0,1,168,617,18289,1,1,0,8,0,6,0,0,0,0,1,0
0,0,1,2227,217,1849,69,1,0,9,0,13,0,3,0,0,1,1
0,0,1,118718,118770,74451,121,1,0,14,1,15,0,0,0,0,1,1
0,0,1,689,1013,14825,23,1,0,8,0,9,0,0,0,0,1,0
0,0,1,130,146,10462,4,1,0,7,0,2,0,0,0,0,1,0
0,0,1,226,156,21978,1,1,0,12,0,14,0,0,0,0,1,1
0,0,0,591,881,17167,2,1,1,13,0,13,0,0,0,0,0,0
1,0,1,377,192,31494,10,1,0,15,0,16,0,0,0,0,1,1
0,0,0,136,941,76,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,75237,57456,78104,626,1,1,15,0,11,0,0,0,0,1,0
0,0,1,333,505,10095,5,1,0,13,0,9,0,0,0,0,1,1
0,0,0,84,77,1643,6,1,0,8,0,3,0,0,0,0,0,0
0,0,1,313,734,2810,0,1,0,10,1,20,0,0,0,0,1,0
0,0,1,34780,1890,118197,252,1,1,6,0,7,0,0,12,0,1,1
1,0,1,291,972,30048,5,1,0,13,0,2,0,0,0,0,1,0
0,0,1,1648,520,54582,39,1,0,11,1,19,0,0,0,0,1,1
0,0,1,291,147,14458,0,1,0,13,0,4,0,0,0,0,1,1
0,0,1,1733,289,35414,100,1,0,14,0,8,0,1,0,1,1,1
0,0,1,93,187,3150,0,1,0,12,0,17,0,0,0,0,1,1
0,0,1,2588,1437,9814,60,1,0,9,1,9,0,2,0,0,1,1
0,0,0,92,910,104,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,29,154,91,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,694,1601,15713,11,1,0,6,1,6,1,1,1,0,1,1
0,0,1,774,466,14300,0,1,0,13,0,13,0,0,0,0,1,1
0,0,0,763,366,29100,5,1,0,9,0,14,0,0,0,0,1,0
1,0,1,746,409,26919,8,1,0,8,0,8,0,0,0,0,1,0
0,0,0,29,150,99,0,1,1,11,0,11,0,0,0,0,1,1
1,0,1,504,324,24313,1,1,0,8,0,16,0,0,0,0,0,0
0,0,1,7910,8148,3552,30,1,1,12,0,13,0,0,0,0,1,0
0,0,1,155,373,10475,18,1,0,10,1,18,0,0,0,0,1,0
1,0,0,26,24,99,0,1,0,11,1,15,0,0,0,0,1,0
0,0,1,194,137,5344,1,1,0,9,1,5,0,0,0,0,0,0
0,0,1,30,148,92,1,1,1,12,0,12,0,0,0,0,1,1
0,0,1,835,529,58778,18,1,0,7,0,4,0,0,0,0,1,1
0,0,0,30,160,79,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,594,267,17679,2,1,1,12,0,6,0,0,0,0,1,0
0,0,1,1293,227,1020,14,1,0,10,0,11,0,4,0,0,1,1
0,0,0,30,166,125,0,1,1,15,0,15,0,0,0,0,1,1
0,1,1,152031,4909,49972,701,1,0,12,0,13,0,0,0,0,1,0
0,0,1,115,67,85,0,1,0,15,1,7,0,0,0,0,0,0
1,0,1,56,1191,1548,0,1,0,13,0,8,0,0,0,0,1,0
0,0,0,32,156,88,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,22,150,86,0,1,1,13,0,14,0,0,0,0,0,0
0,0,0,1289,584,30665,8,1,0,8,1,7,0,0,0,0,0,0
0,0,1,653,440,60418,0,1,1,13,1,9,0,0,0,0,1,0
0,0,0,5,0,118,0,1,0,13,0,14,0,0,0,0,1,0
0,0,0,709,972,23667,15,1,1,11,0,14,0,0,0,0,1,0
0,0,0,562,0,752059,52,1,0,9,0,9,0,0,0,1,1,0
0,0,0,23,119,90,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,803,1585,23701,4,1,1,15,0,4,0,0,0,0,0,0
0,0,1,1383,1959,127073,13,1,0,10,0,11,0,2,3,0,1,1
0,0,0,485,995,19905,4,1,1,11,0,13,0,0,0,0,1,0
0,0,1,3800,2748,22069,85,1,0,13,0,6,0,2,2,0,1,1
0,0,1,7301,808,169615,107,1,0,12,0,18,0,0,0,0,1,0
0,0,1,1212,860,95440,62,1,0,11,1,4,0,0,0,0,1,1
0,0,1,116,102,3304,1,1,0,15,1,15,0,0,0,0,0,0
1,0,0,457,1084,1070,98,1,1,9,0,16,0,0,0,0,1,0
0,0,0,797,859,19822,5,1,1,14,0,17,0,0,0,0,1,1
0,0,0,30,135,70,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,63,72,2408,2,1,0,9,0,9,0,0,0,0,1,0
0,0,1,3412,4316,7980,34,1,0,8,0,14,0,0,0,1,1,1
0,0,0,5679,614,44549,34,1,0,7,0,4,0,0,0,0,1,1
0,0,1,5967,7261,5645,9,1,1,11,0,12,0,0,0,0,1,0
0,0,1,219,0,2017,2,1,0,12,0,13,0,0,0,1,1,1
0,1,1,1983463,736,39639,4569,1,0,13,0,14,0,2,5,0,1,1
1,0,0,12,6,1,0,1,0,12,0,3,0,0,0,0,0,0
0,0,1,6849,6103,206616,58,1,1,9,0,14,0,0,0,0,1,0
0,0,0,86,254,2438,5,1,0,12,0,12,0,0,0,0,0,0
0,0,1,793,1528,842,18,1,0,11,1,11,0,0,0,0,0,0
0,0,1,115,116,2536,4,1,0,8,0,16,0,0,0,0,0,0
0,0,1,351,840,2908,10,1,0,12,0,18,1,0,0,0,1,1
0,0,0,429,258,3381,22,1,0,14,0,17,0,0,0,0,0,1
0,0,1,1116,1851,67893,60,1,0,10,1,22,0,0,0,0,1,1
0,0,0,747,994,16827,1,1,1,15,0,11,0,0,0,1,1,1
0,0,0,32,141,92,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,6917,402,6408,25,1,0,9,0,9,0,1,0,0,1,1
0,0,1,2,12,35,0,1,0,13,0,13,0,0,0,0,1,0
0,0,0,185,1267,1533,2,1,0,5,0,12,1,0,0,0,0,0
0,0,1,589,147,60360,20,1,0,13,1,14,0,0,0,0,1,1
0,0,1,442,690,110846,45,1,0,15,0,3,0,0,0,0,1,0
0,0,1,404,846,67460,15,1,0,8,1,4,0,0,0,0,1,0
0,0,1,328,0,7609,16,1,0,12,0,7,1,0,0,0,1,1
0,0,0,2,0,20,0,0,1,8,1,14,0,0,0,0,0,0
0,0,1,888,376,21928,5,1,0,8,0,13,0,0,0,0,1,0
0,0,1,260,230,8139,3,1,0,12,0,9,0,0,0,0,1,0
0,0,0,95,873,78,2,1,1,13,0,13,0,0,0,0,1,1
0,0,1,1132,936,20444,28,1,0,13,0,17,0,0,0,0,1,1
0,0,1,20,84,3908,0,1,1,14,0,15,0,0,0,0,0,1
1,0,0,4388,534,39081,31,1,0,11,0,3,0,0,0,0,0,0
0,0,0,92,715,104,1,1,1,11,0,11,0,0,0,0,1,1
0,0,1,1591,402,42792,8,1,0,11,0,16,0,0,0,0,1,0
0,0,1,31,174,131,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,979,1366,16067,96,1,0,6,0,14,0,0,7,0,1,0
0,0,1,221,289,3851,3,1,0,10,0,16,0,0,0,0,1,0
0,0,0,540,0,24517,4,1,1,11,0,11,0,0,0,1,1,0
0,0,1,897,234,59407,21,1,0,8,0,14,1,0,0,0,1,1
1,0,1,153,687,6937,3,1,0,6,0,15,0,0,0,0,1,1
0,0,1,16520,18191,801,32,1,1,13,0,14,0,0,0,0,1,0
0,0,1,118,0,2,0,1,0,5,0,11,0,0,0,0,0,0
0,0,1,480,152,37769,81,1,0,10,1,4,0,1,0,0,1,1
0,0,1,4,40,119,0,1,0,10,0,7,0,0,0,0,1,0
1,0,1,131,96,10961,3,1,0,10,1,12,0,0,0,0,1,0
0,0,1,95,0,1938,3,1,0,8,0,20,1,1,0,0,1,1
