UserID,CreatedAt,CollectedAt,NumerOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile 
81061507,9/10/09 3:26,26/11/09 23:07,7,7,172,11,6
81063850,9/10/09 3:43,21/11/09 2:40,11,4,3,6,0
81064896,9/10/09 3:51,27/11/09 8:28,20,21,243,15,0
81067792,9/10/09 4:12,24/11/09 17:56,179,110,223,14,151
81072946,9/10/09 4:51,12/11/09 22:04,2,579,12463,14,0
81079840,9/10/09 5:44,27/11/09 5:49,0,14,15,10,0
81092743,9/10/09 7:06,19/11/09 2:18,9,23,141,7,7
81099505,9/10/09 7:43,23/11/09 4:46,53,19,5,9,26
81101292,9/10/09 7:53,29/11/09 7:55,65,93,166,10,56
81105773,9/10/09 8:16,21/11/09 13:40,0,12,71,14,69
81118024,9/10/09 9:16,14/11/09 2:25,1,86,1942,9,0
81120927,9/10/09 9:29,14/11/09 3:46,56,139,798,8,0
81131243,9/10/09 10:18,15/11/09 11:59,126,133,96,5,70
81137628,9/10/09 10:49,24/11/09 13:55,141,152,2251,13,87
81150888,9/10/09 11:50,20/11/09 20:42,120,91,858,9,0
81154492,9/10/09 12:08,21/11/09 11:11,88,83,1709,7,0
81156722,9/10/09 12:19,21/11/09 0:10,21,5,127,8,0
81162423,9/10/09 12:45,24/11/09 19:12,49,21,27,13,90
81190352,9/10/09 15:02,25/11/09 13:02,33,20,332,6,46
81190643,9/10/09 15:03,14/11/09 17:57,36,23,143,11,0
81191126,9/10/09 15:06,20/11/09 12:18,69,75,242,12,0
81192182,9/10/09 15:11,26/11/09 8:08,18,14,318,12,154
81198349,9/10/09 15:43,14/11/09 18:45,1423,570,320,14,120
81199989,9/10/09 15:51,16/11/09 10:16,60,65,1022,8,91
81213040,9/10/09 17:00,27/11/09 11:23,175,72,607,10,0
81216104,9/10/09 17:16,22/11/09 10:21,18,17,161,7,74
81219342,9/10/09 17:33,23/11/09 5:07,1111,1090,859,9,55
81224696,9/10/09 18:01,18/11/09 20:45,12,5,46,15,0
81229294,9/10/09 18:26,14/11/09 18:29,22,10,60,9,0
81232800,9/10/09 18:46,23/11/09 8:17,102,113,1117,11,27
81233351,9/10/09 18:49,14/11/09 2:21,54,31,556,10,0
81233388,9/10/09 18:49,26/11/09 20:05,119,125,387,6,93
81238348,9/10/09 19:18,22/11/09 0:42,8,4,101,10,23
81238820,9/10/09 19:21,15/11/09 20:44,0,44,3354,9,58
81239032,9/10/09 19:22,21/11/09 20:43,0,101,6299,9,58
81248969,9/10/09 20:20,18/11/09 13:27,301,210,1033,14,0
81253663,9/10/09 20:47,22/11/09 17:30,66,20,220,13,0
81253768,9/10/09 20:48,25/11/09 23:26,20,3,31,9,0
81264200,9/10/09 21:47,16/11/09 4:06,1115,1085,1370,13,89
81266360,9/10/09 21:59,27/11/09 21:04,70,93,885,6,5
81270720,9/10/09 22:25,14/11/09 15:29,15,17,199,10,55
81286559,10/10/09 0:14,14/11/09 3:59,0,4,8,12,0
81287047,10/10/09 0:17,18/11/09 19:50,55,31,81,9,0
81294800,10/10/09 1:14,26/11/09 22:17,54,24,267,11,0
81298119,10/10/09 1:39,17/11/09 11:03,50,133,4897,9,15
81301097,10/10/09 2:02,16/11/09 5:48,68,20,332,7,0
81302258,10/10/09 2:11,29/11/09 7:56,33,48,159,10,79
81305131,10/10/09 2:34,24/11/09 12:02,9,4,396,10,6
81311054,10/10/09 3:20,14/11/09 11:30,29,32,1457,9,98
81314121,10/10/09 3:42,14/11/09 19:50,89,49,735,5,41
81316543,10/10/09 3:59,20/11/09 5:25,18,11,194,8,17
81317786,10/10/09 4:08,22/11/09 4:36,25,14,372,7,39
81325282,10/10/09 5:09,19/11/09 5:24,844,548,1532,6,111
81327114,10/10/09 5:24,18/11/09 20:47,155,57,944,10,14
81328294,10/10/09 5:33,26/11/09 5:35,109,81,1951,7,0
81329862,10/10/09 5:45,17/11/09 4:06,101,116,2529,11,52
81334356,10/10/09 6:20,25/11/09 8:01,10,21,2551,12,10
81334657,10/10/09 6:22,18/11/09 15:44,84,87,351,11,43
81336579,10/10/09 6:36,25/11/09 12:57,15,7,86,8,0
81345413,10/10/09 7:38,26/11/09 14:25,19,17,187,14,159
81345576,10/10/09 7:39,14/11/09 22:27,51,52,205,9,64
81349450,10/10/09 8:01,16/11/09 8:31,111,103,1098,7,92
81365037,10/10/09 9:25,15/11/09 8:56,116,26,200,14,144
81367522,10/10/09 9:38,17/11/09 3:10,0,42,1035,12,0
81384367,10/10/09 11:01,15/11/09 13:31,25,2,4,13,0
81384418,10/10/09 11:01,22/11/09 23:06,153,137,1921,7,61
81393639,10/10/09 11:48,18/11/09 1:38,0,0,40,6,0
81399218,10/10/09 12:16,13/11/09 6:15,78,58,388,9,0
81420837,10/10/09 14:08,16/11/09 1:12,1462,389,527,10,68
81425505,10/10/09 14:35,21/11/09 21:54,31,29,563,15,0
81436993,10/10/09 15:40,13/11/09 0:25,77,74,676,14,17
81440267,10/10/09 15:59,26/11/09 18:55,83,100,406,9,68
81452621,10/10/09 17:10,25/11/09 10:38,77,73,1162,14,21
81456584,10/10/09 17:33,18/11/09 18:46,12,10,98,6,25
81456968,10/10/09 17:36,15/11/09 18:18,387,141,441,10,110
81465522,10/10/09 18:27,15/11/09 19:26,51,66,196,13,116
81467554,10/10/09 18:39,26/11/09 23:11,1183,1066,6276,13,96
81472779,10/10/09 19:10,27/11/09 16:01,227,73,509,10,27
81474696,10/10/09 19:22,21/11/09 8:48,148,52,40,11,0
81485707,10/10/09 20:29,18/11/09 18:09,61,27,102,7,0
81490133,10/10/09 20:55,24/11/09 11:17,19,15,711,6,12
81496389,10/10/09 21:32,20/11/09 3:54,73,1193,8587,12,66
81498763,10/10/09 21:46,17/11/09 13:25,18,7,67,9,75
81502863,10/10/09 22:10,12/11/09 22:48,0,4,16,11,0
81504635,10/10/09 22:20,19/11/09 8:00,11,5,45,10,0
81511183,10/10/09 22:58,13/11/09 1:40,53,46,274,9,0
81518191,10/10/09 23:44,14/11/09 12:58,21,6,5,13,0
81518325,10/10/09 23:45,16/11/09 5:23,21,25,306,8,12
81522233,11/10/09 0:10,14/11/09 3:14,5,4,2,12,0
81534931,11/10/09 1:39,25/11/09 14:20,9,10,352,8,14
81543854,11/10/09 2:47,13/11/09 3:46,0,17,1394,13,117
81549365,11/10/09 3:27,26/11/09 5:59,2,1,24,12,0
81550447,11/10/09 3:35,14/11/09 23:41,25,2,11,6,0
81550682,11/10/09 3:37,18/11/09 3:19,9,4,245,9,94
81551142,11/10/09 3:40,13/11/09 1:05,106,17,302,7,0
81555572,11/10/09 4:14,16/11/09 2:39,112,96,1296,7,114
81561299,11/10/09 4:54,18/11/09 4:00,14,14,780,4,41
81576612,11/10/09 6:38,26/11/09 16:19,615,587,1009,10,55
81580808,11/10/09 7:07,27/11/09 1:35,477,382,60,12,95
81585487,11/10/09 7:39,23/11/09 5:46,6,1,17,10,0
81588259,11/10/09 7:56,24/11/09 21:35,18,13,51,13,0
81589577,11/10/09 8:04,14/11/09 21:23,5,10,147,13,72
81595463,11/10/09 8:38,27/11/09 19:11,4,31,138,13,0
81601375,11/10/09 9:09,26/11/09 6:56,20,10,84,9,0
81601588,11/10/09 9:10,22/11/09 21:52,45,21,11,8,48
81608086,11/10/09 9:43,15/11/09 11:40,353,345,222,10,79
81609583,11/10/09 9:50,16/11/09 14:31,92,101,4197,10,126
81616289,11/10/09 10:21,23/11/09 1:57,168,85,1056,8,120
81617120,11/10/09 10:25,17/11/09 1:36,41,7,11,9,9
81619868,11/10/09 10:38,17/11/09 9:17,5,0,10,8,52
81626369,11/10/09 11:07,17/11/09 15:28,24,21,122,14,59
81629081,11/10/09 11:21,24/11/09 8:47,69,14,91,11,37
81633480,11/10/09 11:44,26/11/09 12:28,67,58,1173,13,38
81637727,11/10/09 12:06,25/11/09 19:21,140,36,46,15,0
81646817,11/10/09 12:52,15/11/09 22:27,47,13,192,13,126
81648642,11/10/09 13:00,25/11/09 19:12,112,6,86,15,0
81655581,11/10/09 13:35,23/11/09 8:53,29,10,54,11,152
81660736,11/10/09 14:00,28/11/09 22:19,157,130,579,13,65
81664874,11/10/09 14:21,24/11/09 7:51,101,107,4829,8,155
81668405,11/10/09 14:38,15/11/09 10:54,129,38,256,13,0
81678753,11/10/09 15:31,22/11/09 11:30,45,16,261,9,16
81679968,11/10/09 15:37,17/11/09 17:28,142,35,631,13,99
81684084,11/10/09 15:59,14/11/09 20:51,66,26,141,12,0
81685989,11/10/09 16:10,14/11/09 18:53,37,14,49,9,22
81688999,11/10/09 16:26,29/11/09 0:28,7,3,3,7,0
81692283,11/10/09 16:45,15/11/09 0:58,32,66,650,11,42
81693271,11/10/09 16:51,13/11/09 9:31,649,427,816,9,45
81706794,11/10/09 18:10,20/11/09 9:21,20,4,39,11,0
81707034,11/10/09 18:11,17/11/09 14:05,32,68,965,14,0
81708799,11/10/09 18:23,14/11/09 4:30,63,78,1184,7,41
81709740,11/10/09 18:28,17/11/09 9:24,33,7,118,12,21
81722525,11/10/09 19:46,17/11/09 11:04,3,12,123,8,0
81728837,11/10/09 20:19,29/11/09 9:40,30,4,302,9,153
81729352,11/10/09 20:22,15/11/09 10:57,27,20,723,7,68
81729559,11/10/09 20:23,29/11/09 8:03,31,48,1592,8,35
81729694,11/10/09 20:24,15/11/09 20:18,26,33,190,14,6
81738737,11/10/09 21:15,17/11/09 14:41,44,14,42,11,0
81749262,11/10/09 22:10,18/11/09 17:08,28,9,46,12,152
81751925,11/10/09 22:25,21/11/09 18:43,14,50,58,9,78
81755200,11/10/09 22:45,29/11/09 3:56,6,1,2,7,0
81758509,11/10/09 23:06,16/11/09 12:27,99,70,264,9,0
81760461,11/10/09 23:20,24/11/09 8:40,616,250,3243,9,76
81762544,11/10/09 23:33,26/11/09 1:57,1,1,45,10,13
81765887,11/10/09 23:55,16/11/09 12:14,210,223,1484,14,0
81773237,12/10/09 0:45,12/11/09 22:00,20,53,373,8,0
81784954,12/10/09 2:10,13/11/09 1:48,6,31,6898,12,13
81785474,12/10/09 2:14,14/11/09 5:13,228,108,161,12,134
81790272,12/10/09 2:49,24/11/09 22:56,3,4,45,6,0
81796218,12/10/09 3:35,18/11/09 23:03,2000,340,2359,9,31
81798104,12/10/09 3:48,27/11/09 15:00,129,84,156,9,25
81799270,12/10/09 3:57,26/11/09 2:27,0,34,3788,8,68
81799592,12/10/09 3:59,18/11/09 1:05,644,155,244,8,0
81808696,12/10/09 5:09,13/11/09 23:34,112,257,1926,14,107
81819031,12/10/09 6:21,16/11/09 3:55,197,127,347,11,144
81822496,12/10/09 6:43,17/11/09 3:14,71,12,43,12,0
81825679,12/10/09 7:03,29/11/09 2:26,1389,1449,3524,12,34
81839778,12/10/09 8:18,22/11/09 5:29,96,77,1421,7,47
81847589,12/10/09 8:57,16/11/09 1:53,1999,934,1862,13,112
81853924,12/10/09 9:27,26/11/09 14:55,32,37,153,13,150
81855469,12/10/09 9:34,28/11/09 19:59,55,31,635,8,89
81863201,12/10/09 10:09,21/11/09 9:12,9,5,127,12,137
81870638,12/10/09 10:45,26/11/09 5:55,40,42,123,11,48
81879066,12/10/09 11:29,25/11/09 1:06,93,52,510,11,23
81879851,12/10/09 11:33,18/11/09 0:07,1346,1354,665,15,105
81882363,12/10/09 11:49,19/11/09 0:11,33,37,276,10,0
81883531,12/10/09 11:56,29/11/09 1:37,45,42,295,15,0
81884126,12/10/09 12:00,25/11/09 8:27,6,2,558,10,0
81893181,12/10/09 12:56,14/11/09 18:00,45,29,43,11,158
81901400,12/10/09 13:47,28/11/09 19:18,23,5,62,14,91
81901946,12/10/09 13:51,21/11/09 17:25,504,482,602,12,0
81903778,12/10/09 14:02,28/11/09 23:43,3,2,2,8,0
81905147,12/10/09 14:11,27/11/09 13:45,209,320,2009,13,159
81911025,12/10/09 14:44,20/11/09 18:23,5,5,108,9,0
81913012,12/10/09 14:53,21/11/09 16:52,751,721,6319,9,54
81915976,12/10/09 15:06,15/11/09 6:37,376,136,372,5,159
81922359,12/10/09 15:35,17/11/09 17:55,67,341,1877,14,53
81923830,12/10/09 15:43,18/11/09 5:13,101,82,221,12,143
81924612,12/10/09 15:46,16/11/09 17:01,108,112,439,8,124
81939656,12/10/09 17:00,26/11/09 14:50,30,10,107,13,0
81957310,12/10/09 18:31,23/11/09 22:42,197,82,250,11,47
81957396,12/10/09 18:32,12/11/09 18:40,20,14,28,12,92
81962031,12/10/09 18:56,23/11/09 6:58,41,9,10,15,160
81968010,12/10/09 19:28,17/11/09 22:17,465,534,108,11,0
81974342,12/10/09 20:01,13/11/09 8:36,341,134,241,15,135
81979704,12/10/09 20:28,19/11/09 4:31,64,32,146,12,0
81983334,12/10/09 20:48,23/11/09 4:30,1625,1336,1048,11,138
81983796,12/10/09 20:50,19/11/09 12:13,7,49,3736,7,35
81988781,12/10/09 21:17,26/11/09 21:45,79,44,1226,14,35
81990863,12/10/09 21:29,17/11/09 0:45,260,206,428,8,52
81998447,12/10/09 22:11,29/11/09 1:09,20,136,3330,15,0
82001105,12/10/09 22:27,21/11/09 19:34,0,2,40,11,0
82001950,12/10/09 22:32,21/11/09 0:59,12,9,103,6,14
82008744,12/10/09 23:14,14/11/09 16:08,16,683,2382,12,48
82012795,12/10/09 23:41,14/11/09 1:08,24,22,559,11,41
82016510,13/10/09 0:05,15/11/09 6:53,224,419,184,7,0
82017425,13/10/09 0:11,14/11/09 22:15,25,20,179,10,94
82020938,13/10/09 0:36,13/11/09 21:55,39,12,149,9,18
82034876,13/10/09 2:14,19/11/09 7:07,20,95,408,9,0
82035318,13/10/09 2:16,26/11/09 5:21,23,22,60,9,0
82035514,13/10/09 2:18,15/11/09 12:19,12,16,415,8,129
82037168,13/10/09 2:30,16/11/09 5:57,20,25,514,14,0
82042167,13/10/09 3:04,29/11/09 2:17,24,27,1464,13,51
82043502,13/10/09 3:14,18/11/09 13:26,0,137,847,12,0
82054286,13/10/09 4:32,24/11/09 8:25,63,61,1259,13,88
82058648,13/10/09 5:04,15/11/09 9:55,0,0,16,6,0
82061902,13/10/09 5:27,22/11/09 9:08,18,114,269,13,59
82067560,13/10/09 6:07,13/11/09 2:52,490,190,270,10,73
82069318,13/10/09 6:18,14/11/09 8:54,15,4,32,8,0
82081567,13/10/09 7:28,20/11/09 9:17,17,21,2034,6,33
82083075,13/10/09 7:36,15/11/09 21:39,63,47,233,12,120
82085213,13/10/09 7:47,16/11/09 17:24,32,17,29,7,0
82088797,13/10/09 8:04,13/11/09 3:13,18,8,90,7,0
82088939,13/10/09 8:05,12/11/09 16:39,41,38,647,6,105
82089031,13/10/09 8:05,16/11/09 17:59,23,11,40,8,80
82106792,13/10/09 9:26,18/11/09 8:44,60,22,86,10,72
82109165,13/10/09 9:37,23/11/09 9:39,29,14,291,10,16
82109415,13/10/09 9:38,20/11/09 2:58,61,34,117,8,136
82110000,13/10/09 9:40,23/11/09 6:48,52,21,99,12,0
82110852,13/10/09 9:44,22/11/09 8:38,16,20,85,11,0
82120210,13/10/09 10:29,17/11/09 10:37,14,9,46,9,0
82120871,13/10/09 10:32,27/11/09 5:25,20,11,72,10,0
82136511,13/10/09 11:47,21/11/09 20:59,48,54,498,12,22
82149330,13/10/09 12:49,26/11/09 0:49,0,1,12,12,0
82154326,13/10/09 13:12,21/11/09 14:02,78,146,5107,12,58
82156131,13/10/09 13:20,17/11/09 11:58,104,37,153,12,0
82157393,13/10/09 13:26,29/11/09 6:12,14,10,76,15,91
82161532,13/10/09 13:46,27/11/09 19:06,17,17,133,9,0
82163025,13/10/09 13:52,21/11/09 22:07,0,3,46,13,0
82170182,13/10/09 14:25,22/11/09 20:35,289,1045,4191,15,76
82192011,13/10/09 16:04,19/11/09 10:35,261,125,163,13,56
82198902,13/10/09 16:38,15/11/09 3:28,21,89,4130,8,26
82205450,13/10/09 17:11,27/11/09 1:06,41,32,38,13,0
82208224,13/10/09 17:23,21/11/09 20:52,320,150,642,15,0
82209956,13/10/09 17:31,15/11/09 22:26,0,26,403,8,22
82217908,13/10/09 18:11,27/11/09 11:01,159,8,191,9,0
82222405,13/10/09 18:34,25/11/09 4:58,37,34,440,11,84
82222590,13/10/09 18:35,19/11/09 21:59,42,25,563,13,53
82236610,13/10/09 19:46,12/11/09 18:52,38,16,141,10,101
82239854,13/10/09 20:04,27/11/09 10:11,42,23,20,12,0
82246003,13/10/09 20:36,25/11/09 7:57,184,112,424,9,44
82249394,13/10/09 20:55,26/11/09 15:35,255,108,223,11,128
82250592,13/10/09 21:02,24/11/09 19:21,52,28,591,6,115
82253584,13/10/09 21:19,14/11/09 2:20,44,37,357,6,65
82257486,13/10/09 21:40,18/11/09 15:32,0,12,160,13,0
82257639,13/10/09 21:41,13/11/09 20:35,47,280,378,10,0
82258996,13/10/09 21:48,25/11/09 0:09,17,10,5,12,0
82262353,13/10/09 22:06,17/11/09 4:59,56,15,100,15,0
82268875,13/10/09 22:44,15/11/09 3:49,219,178,1131,13,17
82274060,13/10/09 23:17,29/11/09 5:46,73,59,78,12,160
82298710,14/10/09 2:08,20/11/09 21:16,75,201,1786,9,0
82300223,14/10/09 2:18,27/11/09 3:42,397,77,41,15,88
82300654,14/10/09 2:21,20/11/09 1:34,25,34,52,12,0
82308754,14/10/09 3:15,21/11/09 4:16,94,82,259,13,52
82311835,14/10/09 3:37,18/11/09 8:31,4,3,30,5,0
82324755,14/10/09 5:04,26/11/09 16:54,78,34,250,10,22
82330354,14/10/09 5:45,17/11/09 2:48,0,0,15,7,0
82335459,14/10/09 6:19,15/11/09 1:50,353,281,1261,15,85
82335837,14/10/09 6:21,26/11/09 2:20,65,67,425,7,135
82336426,14/10/09 6:25,19/11/09 0:26,75,65,696,7,36
82336869,14/10/09 6:27,23/11/09 18:40,80,82,96,12,156
82339332,14/10/09 6:43,16/11/09 7:41,0,46,453,10,0
82348962,14/10/09 7:38,13/11/09 3:19,80,636,8208,14,0
82351682,14/10/09 7:52,23/11/09 22:00,52,45,447,15,48
82380060,14/10/09 10:04,17/11/09 2:15,20,61,727,12,0
82381798,14/10/09 10:12,22/11/09 15:28,571,218,133,11,0
82382715,14/10/09 10:16,22/11/09 7:00,15,13,130,9,0
82384612,14/10/09 10:25,14/11/09 22:18,0,2,11,15,0
82387894,14/10/09 10:40,16/11/09 15:13,0,1,43,15,39
82395452,14/10/09 11:16,26/11/09 11:26,16,15,201,13,0
82405447,14/10/09 12:04,19/11/09 3:07,2001,1409,4450,12,53
82406552,14/10/09 12:09,17/11/09 19:07,161,55,373,12,49
82412489,14/10/09 12:36,13/11/09 5:33,40,13,126,6,18
82426411,14/10/09 13:41,17/11/09 2:46,63,63,228,10,54
82448686,14/10/09 15:23,23/11/09 19:15,46,18,174,14,75
82451900,14/10/09 15:38,13/11/09 15:58,81,43,141,15,48
82456171,14/10/09 16:01,25/11/09 3:30,41,51,840,10,12
82458224,14/10/09 16:12,26/11/09 6:19,36,14,319,13,0
82459796,14/10/09 16:19,16/11/09 7:59,33,26,131,14,68
82467034,14/10/09 16:55,29/11/09 5:33,121,101,903,15,31
82469487,14/10/09 17:09,19/11/09 3:55,36,37,734,11,157
82472437,14/10/09 17:24,23/11/09 16:11,560,445,1086,15,130
82478963,14/10/09 17:58,18/11/09 16:52,27,26,165,14,0
82483296,14/10/09 18:20,13/11/09 15:02,21,2,34,10,0
82488473,14/10/09 18:46,15/11/09 5:22,60,56,1007,14,12
82494657,14/10/09 19:20,17/11/09 21:21,126,85,435,11,38
82498497,14/10/09 19:40,26/11/09 16:05,28,5,21,8,0
82507090,14/10/09 20:21,27/11/09 20:19,12,3,4,10,14
82507977,14/10/09 20:26,25/11/09 9:58,68,39,78,10,45
82511563,14/10/09 20:53,16/11/09 4:26,0,38,1326,11,35
82521162,14/10/09 21:42,24/11/09 18:21,20,5,19,9,26
82526109,14/10/09 22:09,13/11/09 11:43,19,6,66,9,53
82535626,14/10/09 23:06,19/11/09 2:33,331,285,100,10,26
82546120,15/10/09 0:20,24/11/09 1:57,41,10,9,8,0
82547392,15/10/09 0:29,22/11/09 3:33,135,113,1288,11,59
82565412,15/10/09 2:49,15/11/09 5:37,6,7,113,13,0
82566162,15/10/09 2:55,25/11/09 5:17,5,0,1,10,0
82571249,15/10/09 3:34,17/11/09 15:19,16,14,209,5,155
82604225,15/10/09 7:23,28/11/09 21:20,97,38,464,11,0
82632666,15/10/09 9:43,26/11/09 8:37,40,16,46,7,0
82646713,15/10/09 10:51,17/11/09 6:01,28,5,7,11,0
82646865,15/10/09 10:51,23/11/09 2:48,9,7,238,5,40
82656020,15/10/09 11:35,12/11/09 19:04,20,15,81,10,121
82656400,15/10/09 11:37,27/11/09 13:24,0,16,964,11,0
82656434,15/10/09 11:37,15/11/09 10:12,33,43,471,12,47
82664431,15/10/09 12:16,16/11/09 11:02,15,4,28,9,0
82664813,15/10/09 12:17,25/11/09 0:35,602,239,140,13,0
82680533,15/10/09 13:31,13/11/09 3:38,15,11,43,12,0
82685381,15/10/09 13:55,21/11/09 19:02,89,38,1721,9,11
82714940,15/10/09 16:17,21/11/09 9:53,9,48,84,13,76
82724693,15/10/09 17:04,21/11/09 20:53,337,67,62,14,0
82732182,15/10/09 17:38,15/11/09 23:54,329,45,853,12,71
82732699,15/10/09 17:40,17/11/09 17:35,54,23,283,8,57
82737111,15/10/09 18:01,18/11/09 8:16,20,10,24,8,0
82740907,15/10/09 18:20,17/11/09 19:59,72,7,31,11,0
82742339,15/10/09 18:27,20/11/09 13:54,9,13,88,14,28
82745142,15/10/09 18:41,15/11/09 14:04,159,62,59,12,0
82745930,15/10/09 18:45,21/11/09 4:05,50,16,233,8,49
82746691,15/10/09 18:49,16/11/09 4:24,14,14,180,6,43
82751599,15/10/09 19:16,29/11/09 0:57,61,521,1592,15,151
82751940,15/10/09 19:18,20/11/09 17:49,151,52,16,12,0
82773278,15/10/09 21:12,18/11/09 23:04,13,12,126,11,59
82776348,15/10/09 21:28,29/11/09 5:36,44,3,21,7,0
82776432,15/10/09 21:29,22/11/09 14:23,118,64,847,6,0
82779349,15/10/09 21:44,22/11/09 21:26,72,230,5016,15,68
82780090,15/10/09 21:48,23/11/09 13:00,36,16,158,10,84
82798186,15/10/09 23:34,19/11/09 5:52,28,28,438,11,76
82802687,16/10/09 0:03,12/11/09 22:26,182,172,779,12,125
82806164,16/10/09 0:25,24/11/09 21:43,90,158,805,8,35
82808017,16/10/09 0:36,14/11/09 8:46,45,36,90,12,0
82808074,16/10/09 0:36,21/11/09 12:04,9,2,61,7,0
82813367,16/10/09 1:09,22/11/09 3:33,4,8,31,11,44
82817408,16/10/09 1:41,13/11/09 5:12,7,8,88,11,24
82826220,16/10/09 2:46,13/11/09 0:07,241,214,5160,7,48
82841755,16/10/09 4:46,24/11/09 0:34,167,124,3566,8,113
82843684,16/10/09 5:01,21/11/09 4:36,27,54,1048,12,44
82853259,16/10/09 6:13,18/11/09 6:46,72,77,1054,8,30
82861051,16/10/09 7:06,29/11/09 3:28,130,104,2221,8,26
82865857,16/10/09 7:33,15/11/09 6:26,53,54,696,5,58
82866547,16/10/09 7:35,14/11/09 22:17,52,46,514,5,48
82869825,16/10/09 7:49,24/11/09 10:10,0,118,5271,13,0
82874844,16/10/09 8:13,26/11/09 16:09,82,15,192,12,20
82877686,16/10/09 8:26,20/11/09 0:33,26,28,515,7,107
82878454,16/10/09 8:29,12/11/09 16:07,44,86,106,12,39
82878694,16/10/09 8:30,18/11/09 11:32,19,15,136,8,0
82880971,16/10/09 8:40,25/11/09 12:19,0,1,18,8,0
82888542,16/10/09 9:15,17/11/09 22:45,224,119,1340,7,89
82889849,16/10/09 9:21,18/11/09 3:57,53,18,199,11,0
82896016,16/10/09 9:51,23/11/09 5:12,16,5,30,5,13
82901543,16/10/09 10:17,13/11/09 5:54,37,17,188,10,10
82901961,16/10/09 10:19,16/11/09 17:34,13,7,93,9,0
82905416,16/10/09 10:36,14/11/09 1:42,82,75,2969,13,87
82909424,16/10/09 10:55,21/11/09 3:04,152,170,3214,7,75
82910193,16/10/09 10:58,16/11/09 7:18,71,100,1276,12,42
82911960,16/10/09 11:07,14/11/09 8:03,8,15,144,11,0
82912521,16/10/09 11:09,26/11/09 7:40,177,98,397,12,21
82916897,16/10/09 11:31,15/11/09 18:01,679,660,1828,15,33
82928748,16/10/09 12:27,29/11/09 3:45,21,11,46,5,0
82934471,16/10/09 12:54,22/11/09 11:43,0,34,2274,13,0
82936531,16/10/09 13:05,14/11/09 2:36,48,21,373,7,0
82941358,16/10/09 13:29,15/11/09 5:12,19,32,226,11,68
82942022,16/10/09 13:32,16/11/09 3:03,106,34,254,11,88
82943429,16/10/09 13:39,21/11/09 3:36,1,2,110,13,0
82951788,16/10/09 14:20,26/11/09 9:58,116,108,178,10,71
82959500,16/10/09 14:58,13/11/09 5:26,15,0,3,4,0
82961078,16/10/09 15:06,17/11/09 9:54,14,10,22,13,50
82964149,16/10/09 15:21,21/11/09 1:50,4,9,153,14,84
82966410,16/10/09 15:32,26/11/09 22:19,15,4,179,5,52
82972064,16/10/09 16:00,13/11/09 10:20,15,9,65,9,0
82977354,16/10/09 16:26,20/11/09 17:26,78,63,429,14,49
82982182,16/10/09 16:50,27/11/09 17:10,25,17,85,10,0
82989157,16/10/09 17:24,14/11/09 19:12,39,46,314,13,122
82990425,16/10/09 17:30,18/11/09 2:08,13,15,87,10,0
82991025,16/10/09 17:33,25/11/09 4:51,35,72,646,13,156
82996768,16/10/09 18:01,26/11/09 19:34,55,6,47,12,0
83002167,16/10/09 18:30,25/11/09 23:52,8,6,189,7,142
83010886,16/10/09 19:14,15/11/09 13:08,3,6,17,9,0
83016886,16/10/09 19:46,15/11/09 10:24,48,22,322,9,0
83019014,16/10/09 19:57,25/11/09 21:20,111,110,295,7,51
83021978,16/10/09 20:13,26/11/09 0:23,59,17,178,13,157
83024550,16/10/09 20:27,17/11/09 19:35,13,70,2109,10,125
83032726,16/10/09 21:12,18/11/09 21:26,450,9,100,12,0
83038727,16/10/09 21:48,23/11/09 6:00,16,23,897,8,6
83039452,16/10/09 21:52,28/11/09 22:36,12,17,152,7,0
83043501,16/10/09 22:15,27/11/09 6:06,33,32,956,12,0
83046804,16/10/09 22:35,22/11/09 5:12,20,21,119,7,0
83048398,16/10/09 22:45,14/11/09 7:47,0,2,319,6,0
83050569,16/10/09 22:59,17/11/09 23:27,106,81,2459,15,22
83052342,16/10/09 23:10,14/11/09 5:47,5,1,36,8,0
83052540,16/10/09 23:12,14/11/09 14:01,730,525,4487,9,0
83053429,16/10/09 23:18,15/11/09 16:54,155,119,925,12,15
83054990,16/10/09 23:28,25/11/09 20:06,488,530,3429,8,156
83056265,16/10/09 23:36,20/11/09 21:38,29,72,1115,10,37
83060299,17/10/09 0:01,13/11/09 0:34,633,639,3401,15,151
83064978,17/10/09 0:31,29/11/09 10:23,13,12,606,7,52
83069422,17/10/09 1:01,26/11/09 0:49,29,25,453,8,0
83076908,17/10/09 1:55,23/11/09 3:57,1796,1040,91,12,156
83081032,17/10/09 2:26,18/11/09 3:55,21,24,206,9,0
83082205,17/10/09 2:35,13/11/09 4:30,88,104,1423,11,0
83086742,17/10/09 3:11,26/11/09 8:26,125,58,144,5,0
83088776,17/10/09 3:28,26/11/09 1:12,10,155,18,15,57
83090189,17/10/09 3:38,24/11/09 9:13,42,35,946,14,89
83098806,17/10/09 4:49,19/11/09 7:11,12,9,54,12,0
83100300,17/10/09 5:01,29/11/09 4:06,12,7,57,8,0
83100832,17/10/09 5:05,12/11/09 17:03,7,9,129,7,140
83101986,17/10/09 5:14,14/11/09 2:48,7,7,828,8,25
83103552,17/10/09 5:27,21/11/09 4:13,56,17,14,14,0
